Subject,Trial,Action,Covered1,Covered2,Warning,Outcome
530,12,0, 3,0, 1,-20
530,12,0, 3,0, 1,-10
530,13,3, 2,1, 2,5
530,13,1, 2,1, 0,-5
530,13,2, 2,1, 1,-10
530,13,2, 2,1, 1,-15
530,13,2, 2,1, 1,-20
530,13,2, 2,1, 1,0
530,14,3, 1,2, 2,5
530,14,1, 1,2, 1,-5
530,14,0, 1,2, 0,5
530,14,1, 1,2, 1,-10
530,14,0, 1,2, 0,5
530,14,0, 1,2, 1,-10
530,15,0, 3,2, 2,5
530,15,-1, 3,2, 0,0
530,15,-1, 3,2, 0,0
530,16,1, 3,1, 2,-5
530,16,1, 3,1, 0,-10
530,16,1, 3,1, 0,-15
530,16,2, 3,1, 0,5
530,16,-1, 3,1, 1,0
530,16,-1, 3,1, 1,-10
530,17,-1, 2,1, 2,0
530,17,-1, 2,1, 0,0
530,18,0, 2,1, 2,5
530,18,3, 2,1, 1,5
530,18,-1, 2,1, 1,0
530,18,-1, 2,1, 1,0
530,19,-1, 1,0, 2,0
530,19,-1, 1,0, 0,10
530,20,2, 0,2, 2,-5
530,20,2, 0,2, 0,-10
530,20,2, 0,2, 0,-15
530,20,0, 0,2, 0,-20
530,20,0, 0,2, 0,-25
530,20,0, 0,2, 0,-10
530,21,3, 2,3, 2,-5
530,21,3, 2,3, 1,-10
530,21,3, 2,3, 1,-15
530,21,3, 2,3, 1,-20
530,21,3, 2,3, 1,-25
530,21,3, 2,3, 1,0
530,22,3, 2,3, 2,-5
530,22,-1, 2,3, 0,0
530,22,-1, 2,3, 1,10
530,23,1, 1,0, 2,-5
530,23,3, 1,0, 0,5
530,23,-1, 1,0, 1,0
530,23,-1, 1,0, 1,0
530,24,2, 0,1, 2,5
530,24,1, 0,1, 1,-5
530,24,1, 0,1, 0,-10
530,24,3, 0,1, 0,5
530,24,-1, 0,1, 1,0
530,24,-1, 0,1, 1,0
530,25,-1, 0,3, 2,0
530,25,-1, 0,3, 0,0
530,26,0, 2,1, 2,5
530,26,1, 2,1, 1,-5
530,26,-1, 2,1, 0,0
530,26,-1, 2,1, 1,-10
530,27,0, 1,2, 2,5
530,27,-1, 1,2, 1,0
530,27,-1, 1,2, 1,-10
530,28,1, 3,2, 2,5
530,28,-1, 3,2, 1,0
530,28,-1, 3,2, 1,0
530,29,1, 1,0, 2,-5
530,29,-1, 1,0, 0,0
530,29,-1, 1,0, 1,10
530,30,0, 3,1, 2,5
530,30,1, 3,1, 0,-5
530,30,2, 3,1, 1,5
530,30,3, 3,1, 0,-10
530,30,2, 3,1, 1,5
530,30,2, 3,1, 0,-10
531,1,-1, 3,2, 2,0
531,1,-1, 3,2, 0,-10
531,2,1, 3,0, 2,5
531,2,-1, 3,0, 1,0
531,2,-1, 3,0, 1,-10
531,3,0, 2,1, 2,5
531,3,0, 2,1, 1,5
531,3,0, 2,1, 1,5
531,3,0, 2,1, 1,5
531,3,1, 2,1, 1,-5
531,3,1, 2,1, 0,10
531,4,2, 2,0, 2,-5
531,4,2, 2,0, 1,-10
531,4,2, 2,0, 1,-15
531,4,2, 2,0, 1,-20
531,4,2, 2,0, 1,-25
531,4,2, 2,0, 1,-10
531,5,3, 0,2, 2,5
531,5,2, 0,2, 0,-5
531,5,-1, 0,2, 1,0
531,5,-1, 0,2, 0,0
531,6,1, 0,2, 2,5
531,6,1, 0,2, 0,5
531,6,1, 0,2, 0,5
531,6,1, 0,2, 0,5
531,6,1, 0,2, 0,5
531,6,1, 0,2, 0,10
531,7,0, 0,1, 2,-5
531,7,1, 0,1, 1,-10
531,7,1, 0,1, 1,-15
531,7,1, 0,1, 1,-20
531,7,1, 0,1, 1,-25
531,7,1, 0,1, 1,10
531,8,3, 1,0, 2,5
531,8,-1, 1,0, 1,0
531,8,-1, 1,0, 1,0
531,9,-1, 0,1, 2,0
531,9,-1, 0,1, 0,-10
531,10,2, 3,0, 2,5
531,10,3, 3,0, 1,-5
531,10,-1, 3,0, 0,0
531,10,-1, 3,0, 1,-10
531,11,3, 3,1, 2,-5
531,11,0, 3,1, 0,5
531,11,-1, 3,1, 1,0
531,11,-1, 3,1, 1,-10
531,12,1, 0,3, 2,5
531,12,2, 0,3, 0,5
531,12,3, 0,3, 0,-5
531,12,-1, 0,3, 1,0
531,12,-1, 0,3, 0,10
531,13,-1, 1,3, 2,0
531,13,-1, 1,3, 1,10
531,14,0, 3,1, 2,5
531,14,0, 3,1, 1,5
531,14,0, 3,1, 1,5
531,14,-1, 3,1, 1,0
531,14,-1, 3,1, 1,10
531,15,3, 3,2, 2,-5
531,15,0, 3,2, 0,5
531,15,0, 3,2, 1,5
531,15,0, 3,2, 1,5
531,15,0, 3,2, 1,5
531,15,0, 3,2, 1,10
531,16,2, 2,1, 2,-5
531,16,3, 2,1, 1,5
531,16,-1, 2,1, 0,0
531,16,-1, 2,1, 0,0
531,17,1, 3,1, 2,-5
531,17,1, 3,1, 0,-10
531,17,2, 3,1, 0,5
531,17,3, 3,1, 1,-15
531,17,2, 3,1, 0,5
531,17,2, 3,1, 1,-10
531,18,0, 0,1, 2,-5
531,18,2, 0,1, 0,5
531,18,0, 0,1, 1,-10
531,18,0, 0,1, 0,-15
531,18,3, 0,1, 0,5
531,18,3, 0,1, 1,-10
531,19,-1, 0,1, 2,0
531,19,-1, 0,1, 1,0
531,20,1, 0,1, 2,-5
531,20,2, 0,1, 0,5
531,20,-1, 0,1, 1,0
531,20,-1, 0,1, 1,-10
531,21,3, 1,2, 2,5
531,21,-1, 1,2, 0,0
531,21,-1, 1,2, 0,0
531,22,-1, 1,3, 2,0
531,22,-1, 1,3, 1,10
531,23,2, 3,1, 2,5
531,23,3, 3,1, 0,-5
531,23,-1, 3,1, 1,0
531,23,-1, 3,1, 0,10
531,24,0, 0,3, 2,-5
531,24,1, 0,3, 0,5
531,24,0, 0,3, 1,-10
531,24,1, 0,3, 0,5
531,24,3, 0,3, 1,-15
531,24,3, 0,3, 0,-10
531,25,2, 2,3, 2,-5
531,25,2, 2,3, 0,-10
531,25,2, 2,3, 0,-15
531,25,2, 2,3, 0,-20
531,25,2, 2,3, 0,-25
531,25,2, 2,3, 0,10
531,26,1, 2,1, 2,-5
531,26,0, 2,1, 0,5
531,26,-1, 2,1, 1,0
531,26,-1, 2,1, 1,0
531,27,2, 1,3, 2,5
531,27,1, 1,3, 0,-5
531,27,-1, 1,3, 1,0
531,27,-1, 1,3, 0,-10
531,28,0, 1,2, 2,5
531,28,-1, 1,2, 0,0
531,28,-1, 1,2, 0,0
531,29,3, 2,1, 2,5
531,29,0, 2,1, 0,5
531,29,0, 2,1, 0,5
531,29,0, 2,1, 0,5
531,29,-1, 2,1, 0,0
531,29,-1, 2,1, 0,-10
531,30,3, 0,1, 2,5
531,30,-1, 0,1, 1,0
531,30,-1, 0,1, 1,-10
532,1,3, 0,2, 2,5
532,1,1, 0,2, 0,5
532,1,2, 0,2, 0,-5
532,1,-1, 0,2, 1,0
532,1,-1, 0,2, 0,-10
532,2,2, 1,3, 2,5
532,2,3, 1,3, 0,-5
532,2,3, 1,3, 1,-10
532,2,3, 1,3, 1,-15
532,2,2, 1,3, 1,5
532,2,2, 1,3, 0,0
532,3,1, 2,0, 2,5
532,3,0, 2,0, 1,-5
532,3,2, 2,0, 0,-10
532,3,0, 2,0, 0,-15
532,3,0, 2,0, 0,-20
532,3,0, 2,0, 0,10
532,4,0, 2,3, 2,5
532,4,1, 2,3, 1,5
532,4,1, 2,3, 1,5
532,4,1, 2,3, 1,5
532,4,1, 2,3, 1,5
532,4,1, 2,3, 1,10
532,5,-1, 1,3, 2,0
532,5,-1, 1,3, 1,10
532,6,2, 3,1, 2,5
532,6,1, 3,1, 0,-5
532,6,-1, 3,1, 1,0
532,6,-1, 3,1, 0,-10
532,7,3, 1,2, 2,5
532,7,2, 1,2, 1,-5
532,7,3, 1,2, 0,5
532,7,2, 1,2, 1,-10
532,7,-1, 1,2, 0,0
532,7,-1, 1,2, 1,-10
532,8,0, 2,3, 2,5
532,8,0, 2,3, 1,5
532,8,0, 2,3, 1,5
532,8,-1, 2,3, 1,0
532,8,-1, 2,3, 1,0
532,9,1, 2,1, 2,-5
532,9,1, 2,1, 1,-10
532,9,3, 2,1, 1,5
532,9,-1, 2,1, 0,0
532,9,-1, 2,1, 0,0
532,10,-1, 3,2, 2,0
532,10,-1, 3,2, 1,10
532,11,2, 1,2, 2,-5
532,11,0, 1,2, 1,5
532,11,1, 1,2, 0,-10
532,11,0, 1,2, 1,5
532,11,3, 1,2, 0,5
532,11,3, 1,2, 0,10
532,12,3, 3,1, 2,-5
532,12,2, 3,1, 1,5
532,12,0, 3,1, 0,5
532,12,0, 3,1, 0,5
532,12,2, 3,1, 0,5
532,12,2, 3,1, 0,10
532,13,1, 1,2, 2,-5
532,13,-1, 1,2, 1,0
532,13,-1, 1,2, 0,0
532,14,0, 0,1, 2,-5
532,14,0, 0,1, 1,-10
532,14,3, 0,1, 1,5
532,14,3, 0,1, 0,5
532,14,3, 0,1, 0,5
532,14,3, 0,1, 0,10
532,15,3, 1,2, 2,5
532,15,3, 1,2, 1,5
532,15,-1, 1,2, 1,0
532,15,-1, 1,2, 1,-10
532,16,0, 1,2, 2,5
532,16,3, 1,2, 0,5
532,16,2, 1,2, 0,-5
532,16,3, 1,2, 1,5
532,16,3, 1,2, 0,5
532,16,3, 1,2, 0,-10
532,17,2, 0,1, 2,5
532,17,1, 0,1, 0,-5
532,17,-1, 0,1, 1,0
532,17,-1, 0,1, 0,10
532,18,-1, 3,0, 2,0
532,18,-1, 3,0, 0,-10
532,19,2, 0,1, 2,5
532,19,3, 0,1, 0,5
532,19,-1, 0,1, 0,0
532,19,-1, 0,1, 0,-10
532,20,0, 1,3, 2,5
532,20,3, 1,3, 0,-5
532,20,3, 1,3, 1,-10
532,20,0, 1,3, 1,5
532,20,3, 1,3, 0,-15
532,20,3, 1,3, 1,-10
532,21,2, 0,3, 2,5
532,21,-1, 0,3, 0,0
532,21,-1, 0,3, 0,0
532,22,3, 1,3, 2,-5
532,22,-1, 1,3, 1,0
532,22,-1, 1,3, 0,0
532,23,-1, 2,1, 2,0
532,23,-1, 2,1, 1,10
532,24,0, 3,1, 2,5
532,24,1, 3,1, 0,-5
532,24,0, 3,1, 1,5
532,24,1, 3,1, 0,-10
532,24,0, 3,1, 1,5
532,24,0, 3,1, 0,-10
532,25,-1, 0,3, 2,0
532,25,-1, 0,3, 1,0
532,26,2, 1,2, 2,-5
532,26,0, 1,2, 1,5
532,26,-1, 1,2, 0,0
532,26,-1, 1,2, 0,-10
532,27,0, 0,1, 2,-5
532,27,-1, 0,1, 0,0
532,27,-1, 0,1, 1,0
532,28,2, 3,1, 2,5
532,28,2, 3,1, 1,5
532,28,2, 3,1, 1,5
532,28,2, 3,1, 1,5
532,28,2, 3,1, 1,5
532,28,2, 3,1, 1,10
532,29,1, 3,0, 2,5
532,29,3, 3,0, 1,-5
532,29,0, 3,0, 0,-10
532,29,3, 3,0, 0,-15
532,29,3, 3,0, 0,-20
532,29,3, 3,0, 0,-10
532,30,3, 0,3, 2,-5
532,30,2, 0,3, 0,5
532,30,0, 0,3, 1,-10
532,30,-1, 0,3, 0,0
532,30,-1, 0,3, 1,-10
533,1,3, 1,0, 2,5
533,1,1, 1,0, 0,-5
533,1,0, 1,0, 1,-10
533,1,-1, 1,0, 1,0
533,1,-1, 1,0, 0,-10
533,2,2, 0,3, 2,5
533,2,1, 0,3, 1,5
533,2,1, 0,3, 1,5
533,2,1, 0,3, 1,5
533,2,1, 0,3, 1,5
533,2,1, 0,3, 1,-10
533,3,0, 0,2, 2,-5
533,3,2, 0,2, 1,-10
533,3,2, 0,2, 1,-15
533,3,2, 0,2, 1,-20
533,3,2, 0,2, 1,-25
533,3,2, 0,2, 1,-10
533,4,-1, 0,1, 2,0
533,4,-1, 0,1, 0,10
533,5,1, 1,0, 2,-5
533,5,3, 1,0, 1,5
533,5,-1, 1,0, 0,0
533,5,-1, 1,0, 0,0
533,6,2, 0,2, 2,-5
533,6,-1, 0,2, 1,0
533,6,-1, 0,2, 0,-10
533,7,3, 3,2, 2,-5
533,7,1, 3,2, 0,5
533,7,0, 3,2, 1,5
533,7,0, 3,2, 1,5
533,7,0, 3,2, 1,5
533,7,0, 3,2, 1,10
533,8,1, 2,1, 2,-5
533,8,3, 2,1, 1,5
533,8,3, 2,1, 0,5
533,8,1, 2,1, 0,-10
533,8,3, 2,1, 1,5
533,8,3, 2,1, 0,10
533,9,0, 1,2, 2,5
533,9,0, 1,2, 0,5
533,9,0, 1,2, 0,5
533,9,0, 1,2, 0,5
533,9,2, 1,2, 0,-5
533,9,2, 1,2, 1,0
533,10,3, 1,2, 2,5
533,10,3, 1,2, 0,5
533,10,3, 1,2, 0,5
533,10,3, 1,2, 0,5
533,10,3, 1,2, 0,5
533,10,3, 1,2, 0,10
533,11,-1, 0,1, 2,0
533,11,-1, 0,1, 0,10
533,12,2, 1,2, 2,-5
533,12,2, 1,2, 0,-10
533,12,-1, 1,2, 0,0
533,12,-1, 1,2, 1,10
533,13,1, 2,0, 2,5
533,13,0, 2,0, 1,-5
533,13,0, 2,0, 0,-10
533,13,0, 2,0, 0,-15
533,13,0, 2,0, 0,-20
533,13,0, 2,0, 0,10
533,14,-1, 0,3, 2,0
533,14,-1, 0,3, 1,-10
533,15,2, 2,0, 2,-5
533,15,1, 2,0, 0,5
533,15,1, 2,0, 1,5
533,15,-1, 2,0, 1,0
533,15,-1, 2,0, 1,0
533,16,-1, 1,0, 2,0
533,16,-1, 1,0, 0,0
533,17,0, 3,0, 2,-5
533,17,3, 3,0, 0,-10
533,17,3, 3,0, 0,-15
533,17,1, 3,0, 0,5
533,17,1, 3,0, 1,5
533,17,1, 3,0, 1,10
533,18,1, 2,0, 2,5
533,18,1, 2,0, 0,5
533,18,-1, 2,0, 0,0
533,18,-1, 2,0, 0,-10
533,19,3, 3,0, 2,-5
533,19,1, 3,0, 0,5
533,19,1, 3,0, 1,5
533,19,1, 3,0, 1,5
533,19,-1, 3,0, 1,0
533,19,-1, 3,0, 1,10
533,20,2, 3,0, 2,5
533,20,1, 3,0, 0,5
533,20,0, 3,0, 0,-5
533,20,3, 3,0, 1,-10
533,20,3, 3,0, 1,-15
533,20,3, 3,0, 1,-10
533,21,1, 0,3, 2,5
533,21,3, 0,3, 0,-5
533,21,1, 0,3, 1,5
533,21,3, 0,3, 0,-10
533,21,1, 0,3, 1,5
533,21,1, 0,3, 0,0
533,22,1, 1,2, 2,-5
533,22,1, 1,2, 0,-10
533,22,1, 1,2, 0,-15
533,22,1, 1,2, 0,-20
533,22,1, 1,2, 0,-25
533,22,1, 1,2, 0,-10
533,23,-1, 2,3, 2,0
533,23,-1, 2,3, 0,-10
533,24,3, 3,0, 2,-5
533,24,1, 3,0, 1,5
533,24,3, 3,0, 0,-10
533,24,1, 3,0, 1,5
533,24,3, 3,0, 0,-15
533,24,3, 3,0, 1,10
533,25,-1, 0,1, 2,0
533,25,-1, 0,1, 1,-10
533,26,2, 3,1, 2,5
533,26,-1, 3,1, 1,0
533,26,-1, 3,1, 1,-10
533,27,-1, 2,1, 2,0
533,27,-1, 2,1, 1,-10
533,28,0, 0,2, 2,-5
533,28,-1, 0,2, 0,0
533,28,-1, 0,2, 1,0
533,29,0, 0,1, 2,-5
533,29,0, 0,1, 1,-10
533,29,0, 0,1, 1,-15
533,29,-1, 0,1, 1,0
533,29,-1, 0,1, 0,0
533,30,2, 2,3, 2,-5
533,30,-1, 2,3, 0,0
533,30,-1, 2,3, 1,10
534,1,2, 0,2, 2,-5
534,1,-1, 0,2, 0,0
534,1,-1, 0,2, 1,0
534,2,-1, 1,0, 2,0
534,2,-1, 1,0, 1,-10
534,3,1, 3,0, 2,5
534,3,2, 3,0, 1,5
534,3,2, 3,0, 1,5
534,3,3, 3,0, 1,-5
534,3,3, 3,0, 0,-10
534,3,3, 3,0, 0,-10
534,4,0, 2,3, 2,5
534,4,0, 2,3, 0,5
534,4,2, 2,3, 0,-5
534,4,0, 2,3, 1,5
534,4,2, 2,3, 0,-10
534,4,2, 2,3, 1,10
534,5,3, 3,0, 2,-5
534,5,-1, 3,0, 1,0
534,5,-1, 3,0, 0,10
534,6,0, 3,1, 2,5
534,6,2, 3,1, 1,5
534,6,2, 3,1, 1,5
534,6,1, 3,1, 1,-5
534,6,0, 3,1, 0,5
534,6,0, 3,1, 1,10
534,7,-1, 1,2, 2,0
534,7,-1, 1,2, 1,0
534,8,2, 2,3, 2,-5
534,8,3, 2,3, 1,-10
534,8,3, 2,3, 1,-15
534,8,3, 2,3, 1,-20
534,8,3, 2,3, 1,-25
534,8,3, 2,3, 1,-10
534,9,1, 3,2, 2,5
534,9,-1, 3,2, 0,0
534,9,-1, 3,2, 0,0
534,10,0, 0,2, 2,-5
534,10,0, 0,2, 1,-10
534,10,0, 0,2, 1,-15
534,10,0, 0,2, 1,-20
534,10,0, 0,2, 1,-25
534,10,0, 0,2, 1,-10
534,11,3, 2,0, 2,5
534,11,2, 2,0, 1,-5
534,11,0, 2,0, 0,-10
534,11,0, 2,0, 0,-15
534,11,1, 2,0, 0,5
534,11,1, 2,0, 1,0
534,12,-1, 0,1, 2,0
534,12,-1, 0,1, 0,-10
534,13,2, 0,2, 2,-5
534,13,3, 0,2, 0,5
534,13,1, 0,2, 1,5
534,13,-1, 0,2, 1,0
534,13,-1, 0,2, 1,0
534,14,3, 2,3, 2,-5
534,14,2, 2,3, 1,-10
534,14,1, 2,3, 1,5
534,14,2, 2,3, 0,-15
534,14,1, 2,3, 1,5
534,14,1, 2,3, 0,-10
534,15,1, 3,2, 2,5
534,15,1, 3,2, 1,5
534,15,-1, 3,2, 1,0
534,15,-1, 3,2, 1,0
534,16,1, 0,2, 2,5
534,16,1, 0,2, 1,5
534,16,1, 0,2, 1,5
534,16,1, 0,2, 1,5
534,16,3, 0,2, 1,5
534,16,3, 0,2, 1,-10
534,17,1, 3,0, 2,5
534,17,1, 3,0, 1,5
534,17,2, 3,0, 1,5
534,17,1, 3,0, 1,5
534,17,1, 3,0, 1,5
534,17,1, 3,0, 1,0
534,18,-1, 1,2, 2,0
534,18,-1, 1,2, 0,0
534,19,1, 2,0, 2,5
534,19,-1, 2,0, 1,0
534,19,-1, 2,0, 1,10
534,20,0, 1,3, 2,5
534,20,1, 1,3, 1,-5
534,20,3, 1,3, 0,-10
534,20,1, 1,3, 0,-15
534,20,-1, 1,3, 0,0
534,20,-1, 1,3, 1,-10
534,21,1, 2,0, 2,5
534,21,0, 2,0, 0,-5
534,21,-1, 2,0, 1,0
534,21,-1, 2,0, 0,0
534,22,0, 0,1, 2,-5
534,22,1, 0,1, 1,-10
534,22,0, 0,1, 1,-15
534,22,1, 0,1, 1,-20
534,22,2, 0,1, 1,5
534,22,2, 0,1, 0,10
534,23,2, 1,0, 2,5
534,23,2, 1,0, 0,5
534,23,0, 1,0, 0,-5
534,23,2, 1,0, 1,5
534,23,1, 1,0, 0,-10
534,23,1, 1,0, 1,10
534,24,2, 1,3, 2,5
534,24,-1, 1,3, 0,0
534,24,-1, 1,3, 0,0
534,25,-1, 1,0, 2,0
534,25,-1, 1,0, 1,10
534,26,1, 3,2, 2,5
534,26,2, 3,2, 1,-5
534,26,3, 3,2, 0,-10
534,26,3, 3,2, 0,-15
534,26,-1, 3,2, 0,0
534,26,-1, 3,2, 1,-10
534,27,-1, 1,3, 2,0
534,27,-1, 1,3, 0,-10
534,28,0, 3,0, 2,-5
534,28,2, 3,0, 0,5
534,28,1, 3,0, 1,5
534,28,-1, 3,0, 1,0
534,28,-1, 3,0, 1,0
534,29,3, 3,2, 2,-5
534,29,1, 3,2, 1,5
534,29,2, 3,2, 0,-10
534,29,2, 3,2, 1,-15
534,29,2, 3,2, 1,-20
534,29,2, 3,2, 1,10
534,30,1, 0,1, 2,-5
534,30,1, 0,1, 1,-10
534,30,-1, 0,1, 1,0
534,30,-1, 0,1, 0,0
535,1,-1, 1,2, 2,0
535,1,-1, 1,2, 1,-10
535,2,2, 2,1, 2,-5
535,2,-1, 2,1, 0,0
535,2,-1, 2,1, 1,-10
535,3,3, 2,3, 2,-5
535,3,1, 2,3, 0,5
535,3,3, 2,3, 1,-10
535,3,0, 2,3, 0,5
535,3,-1, 2,3, 1,0
535,3,-1, 2,3, 1,0
535,4,0, 0,3, 2,-5
535,4,2, 0,3, 0,5
535,4,0, 0,3, 1,-10
535,4,3, 0,3, 0,-15
535,4,3, 0,3, 0,-20
535,4,3, 0,3, 0,10
535,5,1, 1,3, 2,-5
535,5,1, 1,3, 0,-10
535,5,1, 1,3, 0,-15
535,5,1, 1,3, 0,-20
535,5,3, 1,3, 0,-25
535,5,3, 1,3, 0,10
535,6,-1, 0,2, 2,0
535,6,-1, 0,2, 1,10
535,7,2, 0,3, 2,5
535,7,0, 0,3, 0,-5
535,7,0, 0,3, 1,-10
535,7,0, 0,3, 1,-15
535,7,2, 0,3, 1,5
535,7,2, 0,3, 0,-10
535,8,0, 0,3, 2,-5
535,8,2, 0,3, 0,5
535,8,1, 0,3, 1,5
535,8,1, 0,3, 1,5
535,8,1, 0,3, 1,5
535,8,1, 0,3, 1,10
535,9,-1, 3,2, 2,0
535,9,-1, 3,2, 0,0
535,10,1, 1,2, 2,-5
535,10,2, 1,2, 0,-10
535,10,2, 1,2, 0,-15
535,10,2, 1,2, 0,-20
535,10,2, 1,2, 0,-25
535,10,2, 1,2, 0,-10
535,11,3, 3,2, 2,-5
535,11,-1, 3,2, 1,0
535,11,-1, 3,2, 0,0
535,12,2, 2,3, 2,-5
535,12,1, 2,3, 0,5
535,12,3, 2,3, 1,-10
535,12,-1, 2,3, 0,0
535,12,-1, 2,3, 1,-10
535,13,3, 1,2, 2,5
535,13,-1, 1,2, 0,0
535,13,-1, 1,2, 0,0
535,14,0, 2,1, 2,5
535,14,-1, 2,1, 0,0
535,14,-1, 2,1, 0,-10
535,15,1, 2,1, 2,-5
535,15,0, 2,1, 1,5
535,15,0, 2,1, 0,5
535,15,0, 2,1, 0,5
535,15,0, 2,1, 0,5
535,15,0, 2,1, 0,10
535,16,-1, 0,2, 2,0
535,16,-1, 0,2, 1,0
535,17,2, 1,2, 2,-5
535,17,0, 1,2, 0,5
535,17,3, 1,2, 1,5
535,17,2, 1,2, 1,-10
535,17,0, 1,2, 0,5
535,17,0, 1,2, 1,-10
535,18,0, 2,0, 2,-5
535,18,0, 2,0, 0,-10
535,18,-1, 2,0, 0,0
535,18,-1, 2,0, 1,10
535,19,2, 2,3, 2,-5
535,19,3, 2,3, 1,-10
535,19,-1, 2,3, 1,0
535,19,-1, 2,3, 0,-10
535,20,1, 0,3, 2,5
535,20,0, 0,3, 0,-5
535,20,1, 0,3, 1,5
535,20,0, 0,3, 0,-10
535,20,-1, 0,3, 1,0
535,20,-1, 0,3, 0,0
535,21,3, 2,1, 2,5
535,21,0, 2,1, 0,5
535,21,1, 2,1, 0,-5
535,21,1, 2,1, 1,-10
535,21,1, 2,1, 1,-15
535,21,1, 2,1, 1,-10
535,22,0, 0,1, 2,-5
535,22,3, 0,1, 1,5
535,22,-1, 0,1, 0,0
535,22,-1, 0,1, 0,0
535,23,3, 2,0, 2,5
535,23,0, 2,0, 0,-5
535,23,0, 2,0, 1,-10
535,23,2, 2,0, 1,-15
535,23,-1, 2,0, 1,0
535,23,-1, 2,0, 0,0
535,24,3, 3,0, 2,-5
535,24,0, 3,0, 0,-10
535,24,-1, 3,0, 0,0
535,24,-1, 3,0, 1,-10
535,25,-1, 0,2, 2,0
535,25,-1, 0,2, 1,10
535,26,3, 2,1, 2,5
535,26,3, 2,1, 0,5
535,26,2, 2,1, 0,-5
535,26,3, 2,1, 1,5
535,26,3, 2,1, 0,5
535,26,3, 2,1, 0,0
535,27,-1, 0,3, 2,0
535,27,-1, 0,3, 0,-10
535,28,1, 0,3, 2,5
535,28,-1, 0,3, 0,0
535,28,-1, 0,3, 0,-10
535,29,2, 1,0, 2,5
535,29,1, 1,0, 0,-5
535,29,3, 1,0, 1,5
535,29,-1, 1,0, 0,0
535,29,-1, 1,0, 0,0
535,30,3, 2,1, 2,5
535,30,1, 2,1, 0,-5
535,30,3, 2,1, 1,5
535,30,-1, 2,1, 0,0
535,30,-1, 2,1, 0,0
536,1,2, 1,3, 2,5
536,1,0, 1,3, 0,5
536,1,3, 1,3, 0,-5
536,1,2, 1,3, 1,5
536,1,3, 1,3, 0,-10
536,1,3, 1,3, 1,-10
536,2,-1, 3,1, 2,0
536,2,-1, 3,1, 1,-10
536,3,1, 2,3, 2,5
536,3,0, 2,3, 1,5
536,3,0, 2,3, 1,5
536,3,-1, 2,3, 1,0
536,3,-1, 2,3, 1,10
536,4,0, 1,3, 2,5
536,4,1, 1,3, 1,-5
536,4,1, 1,3, 0,-10
536,4,2, 1,3, 0,5
536,4,3, 1,3, 1,-15
536,4,3, 1,3, 0,0
536,5,3, 1,0, 2,5
536,5,0, 1,0, 0,-5
536,5,2, 1,0, 1,5
536,5,0, 1,0, 0,-10
536,5,2, 1,0, 1,5
536,5,2, 1,0, 0,-10
536,6,1, 0,2, 2,5
536,6,-1, 0,2, 0,0
536,6,-1, 0,2, 0,-10
536,7,-1, 0,1, 2,0
536,7,-1, 0,1, 1,0
536,8,3, 1,2, 2,5
536,8,1, 1,2, 0,-5
536,8,0, 1,2, 1,5
536,8,1, 1,2, 0,-10
536,8,0, 1,2, 1,5
536,8,0, 1,2, 0,0
536,9,2, 1,3, 2,5
536,9,-1, 1,3, 0,0
536,9,-1, 1,3, 0,0
536,10,0, 2,1, 2,5
536,10,2, 2,1, 1,-5
536,10,2, 2,1, 0,-10
536,10,1, 2,1, 0,-15
536,10,3, 2,1, 0,5
536,10,3, 2,1, 1,-10
536,11,1, 0,2, 2,5
536,11,-1, 0,2, 1,0
536,11,-1, 0,2, 1,0
536,12,0, 3,2, 2,5
